label,capture_id,source_run_id,node_id,sample_index,timestamp_iso,dataset_split,dbfs,f_peak_acoustic_hz,low_rumble_ratio,band_bass_ratio,band_low_mid_ratio,band_mid_ratio,band_presence_ratio,band_high_ratio,band_bass_peak_hz,band_low_mid_peak_hz,band_mid_peak_hz,band_presence_peak_hz,band_high_peak_hz,dominant_band_ratio,dominant_band_peak_hz,fft_low_ratio,fft_mid_ratio,fft_high_ratio,fft_total_energy
low,capture_20260719201551,capture_20260719201551,node01,26,2026-07-19T20:16:24.353Z,training,-84.72,328.1,0.027947,0.014237,0.389192,0.466457,0.063548,0.066566,140.6,328.1,796.9,3000,11765.6,0.466457,796.9,0.072228,0.833294,0.094478,0.001651984
low,capture_20260719201551,capture_20260719201551,node04,27,2026-07-19T20:16:25.257Z,training,-86.57,234.4,0.325338,0.221213,0.313363,0.302987,0.076783,0.085654,46.9,187.5,562.5,2343.8,6656.2,0.313363,187.5,0.375498,0.495802,0.1287,0.00134928
low,capture_20260719201551,capture_20260719201551,node02,27,2026-07-19T20:16:25.326Z,training,-86.82,234.4,0.121364,0.089732,0.393052,0.254397,0.135429,0.12739,140.6,234.4,609.4,4687.5,5812.5,0.393052,234.4,0.257802,0.521964,0.220234,0.0008141747
low,capture_20260719201551,capture_20260719201551,node03,27,2026-07-19T20:16:25.340Z,training,-87.2,796.9,0.243959,0.135839,0.215478,0.424507,0.113383,0.110793,46.9,187.5,796.9,2203.1,6890.6,0.424507,796.9,0.269932,0.544471,0.185597,0.0008370075
low,capture_20260719201551,capture_20260719201551,node01,27,2026-07-19T20:16:25.347Z,training,-79.12,328.1,0.488184,0.473625,0.31465,0.164777,0.020769,0.026179,46.9,328.1,609.4,3234.4,5015.6,0.473625,46.9,0.489863,0.476996,0.033142,0.004420138
low,capture_20260719201551,capture_20260719201551,node04,28,2026-07-19T20:16:26.284Z,training,-86.88,515.6,0.611918,0.442702,0.242004,0.184112,0.057072,0.074109,46.9,187.5,515.6,4359.4,11203.1,0.442702,46.9,0.631937,0.271393,0.09667,0.001692139
low,capture_20260719201551,capture_20260719201551,node01,28,2026-07-19T20:16:26.351Z,training,-81.48,984.4,0.032354,0.02596,0.199483,0.76815,0.003227,0.003181,46.9,328.1,984.4,3890.6,5484.4,0.76815,984.4,0.033863,0.961257,0.00488,0.03566454
low,capture_20260719201551,capture_20260719201551,node02,28,2026-07-19T20:16:26.368Z,training,-86.77,328.1,0.507292,0.488878,0.251388,0.127183,0.060425,0.072126,46.9,328.1,562.5,2812.5,6234.4,0.488878,46.9,0.561438,0.338041,0.100521,0.001504843
low,capture_20260719201551,capture_20260719201551,node03,28,2026-07-19T20:16:26.379Z,training,-87.08,234.4,0.351118,0.146592,0.448902,0.236868,0.08321,0.084428,140.6,187.5,843.8,2343.8,11109.4,0.448902,187.5,0.430702,0.444763,0.124534,0.0009597198
low,capture_20260719201551,capture_20260719201551,node01,29,2026-07-19T20:16:27.295Z,training,-82.81,328.1,0.013175,0.012868,0.749475,0.186052,0.024272,0.027334,140.6,328.1,984.4,2859.4,6750,0.749475,328.1,0.035272,0.929823,0.034906,0.003534445
low,capture_20260719201551,capture_20260719201551,node02,29,2026-07-19T20:16:27.338Z,training,-87.16,468.8,0.247626,0.232132,0.313487,0.190584,0.143656,0.120141,46.9,468.8,609.4,2812.5,5812.5,0.313487,468.8,0.261167,0.52144,0.217393,0.0007229918
low,capture_20260719201551,capture_20260719201551,node04,29,2026-07-19T20:16:27.357Z,training,-86.48,234.4,0.536724,0.384474,0.210459,0.164346,0.101219,0.139502,46.9,187.5,1687.5,2578.1,5484.4,0.384474,46.9,0.608333,0.210998,0.18067,0.0009897982
low,capture_20260719201551,capture_20260719201551,node03,29,2026-07-19T20:16:27.366Z,training,-86.98,703.1,0.388891,0.359157,0.153308,0.300932,0.080922,0.105682,46.9,234.4,703.1,3562.5,5812.5,0.359157,46.9,0.433086,0.416392,0.150522,0.001103649
low,capture_20260719201551,capture_20260719201551,node04,30,2026-07-19T20:16:28.277Z,training,-86.88,281.2,0.341463,0.265601,0.294813,0.215915,0.109285,0.114386,46.9,281.2,703.1,2437.5,5250,0.294813,281.2,0.366698,0.459042,0.17426,0.000863996
low,capture_20260719201551,capture_20260719201551,node02,30,2026-07-19T20:16:28.328Z,training,-86.93,234.4,0.401872,0.332928,0.201151,0.264641,0.09775,0.10353,46.9,234.4,937.5,3562.5,9234.4,0.332928,46.9,0.480289,0.376705,0.143006,0.0008218957
low,capture_20260719201551,capture_20260719201551,node01,30,2026-07-19T20:16:28.335Z,training,-83.2,375,0.052537,0.048071,0.479749,0.417934,0.02481,0.029436,140.6,375,984.4,2437.5,11390.6,0.479749,375,0.052577,0.910452,0.036971,0.003379305
low,capture_20260719201551,capture_20260719201551,node03,30,2026-07-19T20:16:28.383Z,training,-87.08,328.1,0.248388,0.207516,0.150581,0.273149,0.172676,0.196078,46.9,328.1,656.2,2156.2,7125,0.273149,656.2,0.251113,0.455504,0.293383,0.0005519267
low,capture_20260719201551,capture_20260719201551,node01,31,2026-07-19T20:16:29.305Z,training,-81.86,375,0.141594,0.133228,0.74956,0.082293,0.014633,0.020285,46.9,375,562.5,2250,5625,0.74956,375,0.161835,0.812676,0.025489,0.006196514
low,capture_20260719201551,capture_20260719201551,node04,31,2026-07-19T20:16:29.311Z,training,-86.88,421.9,0.500125,0.448258,0.166496,0.18191,0.099822,0.103514,46.9,421.9,562.5,2296.9,9234.4,0.448258,46.9,0.504072,0.336468,0.15946,0.001108736
low,capture_20260719201551,capture_20260719201551,node02,31,2026-07-19T20:16:29.319Z,training,-86.91,328.1,0.306207,0.27891,0.164089,0.321573,0.101692,0.133737,46.9,328.1,562.5,2109.4,5062.5,0.321573,562.5,0.320557,0.495575,0.183868,0.0008466336
low,capture_20260719201551,capture_20260719201551,node03,31,2026-07-19T20:16:29.340Z,training,-87.05,421.9,0.313128,0.194239,0.314804,0.215936,0.123871,0.15115,140.6,187.5,750,3421.9,5718.8,0.314804,187.5,0.35807,0.42103,0.2209,0.0006995092
low,capture_20260719201551,capture_20260719201551,node04,32,2026-07-19T20:16:30.304Z,training,-86.68,281.2,0.063961,0.054127,0.256406,0.291394,0.241841,0.156232,46.9,281.2,1359.4,2156.2,5390.6,0.291394,1359.4,0.17542,0.482678,0.341902,0.000551812
low,capture_20260719201551,capture_20260719201551,node01,32,2026-07-19T20:16:30.311Z,training,-78.71,328.1,0.160661,0.147184,0.431928,0.284377,0.066707,0.069803,140.6,328.1,515.6,2625,5484.4,0.431928,328.1,0.186511,0.708042,0.105447,0.001504993
low,capture_20260719201551,capture_20260719201551,node02,32,2026-07-19T20:16:30.348Z,training,-86.8,421.9,0.231399,0.213496,0.22365,0.294358,0.15257,0.115926,46.9,421.9,750,2906.2,8531.2,0.294358,750,0.237501,0.542703,0.219796,0.000827878
low,capture_20260719201551,capture_20260719201551,node03,32,2026-07-19T20:16:30.357Z,training,-87.32,515.6,0.503148,0.438807,0.14025,0.246192,0.073276,0.101476,93.8,187.5,515.6,2062.5,5859.4,0.438807,93.8,0.54309,0.323582,0.133327,0.001060721
low,capture_20260719201551,capture_20260719201551,node01,33,2026-07-19T20:16:31.294Z,training,-82.64,328.1,0.591203,0.489556,0.291392,0.170382,0.029382,0.019288,46.9,328.1,984.4,2062.5,10875,0.489556,46.9,0.601366,0.360681,0.037953,0.004086378
low,capture_20260719201551,capture_20260719201551,node04,33,2026-07-19T20:16:31.301Z,training,-86.9,421.9,0.274565,0.256432,0.319227,0.196314,0.132948,0.09508,46.9,421.9,796.9,2484.4,8296.9,0.319227,421.9,0.340651,0.479342,0.180007,0.001017384
low,capture_20260719201551,capture_20260719201551,node03,33,2026-07-19T20:16:31.382Z,training,-86.36,656.2,0.16663,0.150225,0.227188,0.363587,0.13166,0.127341,46.9,234.4,656.2,2203.1,8296.9,0.363587,656.2,0.248664,0.536768,0.214568,0.0007681387
low,capture_20260719201551,capture_20260719201551,node02,33,2026-07-19T20:16:31.388Z,training,-87.01,234.4,0.308873,0.166132,0.477975,0.186654,0.087016,0.082224,93.8,234.4,515.6,3515.6,7031.2,0.477975,234.4,0.508432,0.351287,0.140281,0.001121157
low,capture_20260719201551,capture_20260719201551,node04,34,2026-07-19T20:16:32.303Z,training,-86.52,468.8,0.476104,0.443105,0.066294,0.231096,0.119914,0.13959,46.9,468.8,515.6,2437.5,6750,0.443105,46.9,0.476606,0.31848,0.204914,0.0008448097
low,capture_20260719201551,capture_20260719201551,node01,34,2026-07-19T20:16:32.393Z,training,-82.12,984.4,0.009211,0.008791,0.263451,0.720963,0.003025,0.00377,46.9,328.1,984.4,2953.1,7640.6,0.720963,984.4,0.012053,0.982737,0.005211,0.03050808
low,capture_20260719201551,capture_20260719201551,node02,34,2026-07-19T20:16:32.478Z,training,-87.07,515.6,0.438959,0.384544,0.138175,0.280295,0.106117,0.090869,46.9,281.2,515.6,2109.4,10078.1,0.384544,46.9,0.45852,0.394785,0.146696,0.0009679477
low,capture_20260719201551,capture_20260719201551,node03,34,2026-07-19T20:16:32.568Z,training,-86.94,234.4,0.438646,0.285585,0.234178,0.255077,0.116014,0.109146,46.9,187.5,703.1,2156.2,5578.1,0.285585,46.9,0.487275,0.336714,0.176011,0.000923074
low,capture_20260719201551,capture_20260719201551,node01,35,2026-07-19T20:16:33.296Z,training,-75.58,328.1,0.201212,0.18654,0.33694,0.316389,0.063442,0.096689,93.8,328.1,1031.2,2953.1,9375,0.33694,328.1,0.223913,0.659689,0.116399,0.001253723
low,capture_20260719201551,capture_20260719201551,node04,35,2026-07-19T20:16:33.303Z,training,-87.05,375,0.495063,0.358161,0.304852,0.188965,0.082537,0.065485,46.9,187.5,937.5,2109.4,7125,0.358161,46.9,0.517216,0.367791,0.114993,0.001572935
low,capture_20260719201551,capture_20260719201551,node02,35,2026-07-19T20:16:33.418Z,training,-86.89,234.4,0.278938,0.223754,0.328373,0.227714,0.081525,0.138633,46.9,234.4,984.4,3703.1,7078.1,0.328373,234.4,0.40302,0.429122,0.167858,0.0008883161
low,capture_20260719201551,capture_20260719201551,node03,35,2026-07-19T20:16:33.431Z,training,-87.66,656.2,0.281933,0.237227,0.129748,0.406269,0.103751,0.123006,93.8,468.8,656.2,2484.4,11062.5,0.406269,656.2,0.295398,0.531493,0.173109,0.0007241652
low,capture_20260719201551,capture_20260719201551,node01,36,2026-07-19T20:16:34.296Z,training,-83.24,328.1,0.026576,0.021852,0.327418,0.639687,0.00704,0.004003,46.9,328.1,656.2,3890.6,6562.5,0.639687,656.2,0.029771,0.96095,0.009278,0.02652251
low,capture_20260719201551,capture_20260719201551,node04,36,2026-07-19T20:16:34.311Z,training,-86.7,234.4,0.200739,0.173911,0.195955,0.380802,0.135848,0.113484,93.8,234.4,1125,2531.2,9468.8,0.380802,1125,0.274337,0.522644,0.203019,0.0007694277
low,capture_20260719201551,capture_20260719201551,node03,36,2026-07-19T20:16:34.347Z,training,-87.1,234.4,0.299551,0.265611,0.198879,0.223088,0.141653,0.170768,93.8,234.4,562.5,2203.1,11296.9,0.265611,93.8,0.411331,0.344618,0.244051,0.0005172229
low,capture_20260719201551,capture_20260719201551,node02,36,2026-07-19T20:16:34.359Z,training,-87.16,281.2,0.133045,0.083814,0.528503,0.249914,0.06719,0.070579,140.6,281.2,1078.1,3140.6,7453.1,0.528503,281.2,0.188639,0.70638,0.104981,0.001421096
low,capture_20260719201551,capture_20260719201551,node01,37,2026-07-19T20:16:35.295Z,training,-79.32,328.1,0.315584,0.168912,0.621976,0.14983,0.030077,0.029206,46.9,187.5,984.4,2062.5,8953.1,0.621976,187.5,0.405644,0.551999,0.042357,0.00293901
low,capture_20260719201551,capture_20260719201551,node04,37,2026-07-19T20:16:35.363Z,training,-86.65,375,0.289366,0.272856,0.289478,0.225203,0.122031,0.090432,46.9,375,1171.9,2203.1,6937.5,0.289478,375,0.31697,0.506011,0.177019,0.0009720113
low,capture_20260719201551,capture_20260719201551,node02,37,2026-07-19T20:16:35.393Z,training,-86.64,468.8,0.248007,0.221526,0.15452,0.342768,0.150433,0.130754,46.9,468.8,609.4,2437.5,10781.2,0.342768,609.4,0.263225,0.511692,0.225083,0.0007562336
low,capture_20260719201551,capture_20260719201551,node03,37,2026-07-19T20:16:35.398Z,training,-87.44,328.1,0.346707,0.235163,0.457356,0.156539,0.063896,0.087046,46.9,328.1,515.6,2062.5,11625,0.457356,328.1,0.426301,0.464498,0.109201,0.001032889
low,capture_20260719201551,capture_20260719201551,node01,38,2026-07-19T20:16:36.301Z,training,-75.39,1031.2,0.008597,0.005917,0.309418,0.672662,0.006519,0.005484,46.9,328.1,1031.2,3796.9,5109.4,0.672662,1031.2,0.009304,0.981351,0.009345,0.02239685
low,capture_20260719201551,capture_20260719201551,node04,38,2026-07-19T20:16:36.344Z,training,-86.6,421.9,0.104079,0.088341,0.413461,0.267276,0.099449,0.131473,93.8,421.9,515.6,2015.6,6656.2,0.413461,421.9,0.134392,0.685864,0.179744,0.000876117
low,capture_20260719201551,capture_20260719201551,node02,38,2026-07-19T20:16:36.349Z,training,-86.94,421.9,0.41343,0.371603,0.216279,0.221781,0.070063,0.120274,46.9,421.9,562.5,2671.9,7078.1,0.371603,46.9,0.427203,0.436922,0.135875,0.0008438219
low,capture_20260719201551,capture_20260719201551,node03,38,2026-07-19T20:16:36.354Z,training,-86.43,234.4,0.62567,0.553007,0.189952,0.105606,0.076205,0.07523,46.9,234.4,703.1,3281.2,5765.6,0.553007,46.9,0.67873,0.206026,0.115244,0.001458257
low,capture_20260719201551,capture_20260719201551,node01,39,2026-07-19T20:16:37.310Z,training,-81.77,281.2,0.06365,0.024248,0.694559,0.238081,0.025564,0.017548,93.8,281.2,1687.5,4546.9,5062.5,0.694559,281.2,0.334463,0.627318,0.038219,0.009835644
low,capture_20260719201551,capture_20260719201551,node04,39,2026-07-19T20:16:37.335Z,training,-86.77,281.2,0.502312,0.466728,0.180764,0.147004,0.100974,0.10453,46.9,281.2,1031.2,2859.4,7687.5,0.466728,46.9,0.53217,0.309002,0.158828,0.00115415
low,capture_20260719201551,capture_20260719201551,node03,39,2026-07-19T20:16:37.344Z,training,-87.11,468.8,0.425347,0.364777,0.201939,0.262027,0.082074,0.089184,46.9,468.8,515.6,2437.5,5578.1,0.364777,46.9,0.458709,0.409478,0.131813,0.001200629
low,capture_20260719201551,capture_20260719201551,node02,39,2026-07-19T20:16:37.349Z,training,-86.83,234.4,0.532787,0.410703,0.214777,0.196319,0.094248,0.083953,46.9,187.5,1687.5,2343.8,11390.6,0.410703,46.9,0.576391,0.28289,0.14072,0.001397647
low,capture_20260719201551,capture_20260719201551,node01,40,2026-07-19T20:16:38.304Z,training,-84.29,1500,0.101351,0.071197,0.20142,0.652964,0.037421,0.036998,46.9,281.2,1500,3468.8,6750,0.652964,1500,0.110001,0.831438,0.058562,0.003293467
low,capture_20260719201551,capture_20260719201551,node02,40,2026-07-19T20:16:38.355Z,training,-86.71,1593.8,0.499573,0.342717,0.253785,0.256045,0.067664,0.079789,140.6,187.5,1593.8,3093.8,6375,0.342717,140.6,0.531376,0.351857,0.116766,0.001501283
low,capture_20260719201551,capture_20260719201551,node04,40,2026-07-19T20:16:38.360Z,training,-86.56,281.2,0.624038,0.527748,0.185461,0.122604,0.080637,0.08355,46.9,187.5,1406.2,2437.5,7078.1,0.527748,46.9,0.624919,0.248371,0.12671,0.001301021
low,capture_20260719201551,capture_20260719201551,node03,40,2026-07-19T20:16:38.396Z,training,-87.26,234.4,0.691135,0.631845,0.081333,0.146937,0.069997,0.069889,46.9,187.5,1031.2,3375,8343.8,0.631845,46.9,0.71897,0.175096,0.105934,0.001446745
low,capture_20260719201551,capture_20260719201551,node04,41,2026-07-19T20:16:39.360Z,training,-86.67,234.4,0.358171,0.282598,0.299502,0.214942,0.092901,0.110057,46.9,234.4,796.9,2390.6,9328.1,0.299502,234.4,0.437669,0.415777,0.146554,0.000931764
low,capture_20260719201551,capture_20260719201551,node03,41,2026-07-19T20:16:39.402Z,training,-86.47,375,0.401139,0.385559,0.224909,0.170388,0.141833,0.077311,46.9,375,984.4,3984.4,5015.6,0.385559,46.9,0.449651,0.355366,0.194983,0.001231428
low,capture_20260719201551,capture_20260719201551,node02,41,2026-07-19T20:16:39.404Z,training,-87.12,421.9,0.498205,0.466593,0.20837,0.139166,0.108303,0.077568,93.8,421.9,609.4,4312.5,6843.8,0.466593,93.8,0.551711,0.29414,0.154149,0.001298445
low,capture_20260719201551,capture_20260719201551,node01,41,2026-07-19T20:16:39.405Z,training,-83.64,281.2,0.342672,0.309674,0.22513,0.213126,0.125465,0.126605,46.9,281.2,656.2,2062.5,10734.4,0.309674,46.9,0.369854,0.43319,0.196957,0.0005787791
low,capture_20260719201551,capture_20260719201551,node01,42,2026-07-19T20:16:40.314Z,training,-82.4,281.2,0.597298,0.584016,0.116795,0.170577,0.077585,0.051026,93.8,281.2,843.8,4875,6234.4,0.584016,93.8,0.628215,0.260202,0.111583,0.001992051
low,capture_20260719201551,capture_20260719201551,node03,42,2026-07-19T20:16:40.376Z,training,-87.21,234.4,0.384289,0.303382,0.229713,0.260742,0.120418,0.085746,46.9,234.4,562.5,3234.4,8250,0.303382,46.9,0.457433,0.377209,0.165359,0.001142153
low,capture_20260719201551,capture_20260719201551,node04,42,2026-07-19T20:16:40.385Z,training,-86.48,421.9,0.33996,0.258195,0.298472,0.222136,0.112689,0.108508,140.6,187.5,1078.1,2531.2,5390.6,0.298472,187.5,0.361483,0.466157,0.17236,0.00103108
low,capture_20260719201551,capture_20260719201551,node02,42,2026-07-19T20:16:40.393Z,training,-86.99,656.2,0.40249,0.357052,0.09531,0.308425,0.106378,0.132836,46.9,328.1,656.2,3609.4,6890.6,0.357052,46.9,0.405365,0.405084,0.189551,0.0009455765
low,capture_20260719201551,capture_20260719201551,node01,43,2026-07-19T20:16:41.322Z,training,-83.53,328.1,0.248261,0.195228,0.429441,0.222379,0.072985,0.079967,140.6,328.1,843.8,2015.6,5296.9,0.429441,328.1,0.337718,0.545855,0.116427,0.00110022
low,capture_20260719201551,capture_20260719201551,node04,43,2026-07-19T20:16:41.378Z,training,-86.53,328.1,0.321735,0.164699,0.305212,0.249356,0.110774,0.169958,46.9,187.5,515.6,2953.1,7218.8,0.305212,187.5,0.358174,0.443142,0.198684,0.0006861672
low,capture_20260719201551,capture_20260719201551,node03,43,2026-07-19T20:16:41.430Z,training,-86.47,328.1,0.741654,0.695024,0.079776,0.095763,0.065214,0.064223,93.8,328.1,656.2,2859.4,6468.8,0.695024,93.8,0.746187,0.15803,0.095782,0.001286349
low,capture_20260719201551,capture_20260719201551,node02,43,2026-07-19T20:16:41.443Z,training,-86.51,328.1,0.755357,0.721695,0.046113,0.099408,0.066814,0.065969,46.9,328.1,656.2,2531.2,5203.1,0.721695,46.9,0.757478,0.146153,0.096369,0.001451772
low,capture_20260719201551,capture_20260719201551,node01,44,2026-07-19T20:16:42.311Z,training,-84.67,421.9,0.706424,0.579276,0.234425,0.094671,0.042882,0.048746,46.9,187.5,609.4,2390.6,9093.8,0.579276,46.9,0.732718,0.196932,0.07035,0.002218904
low,capture_20260719201551,capture_20260719201551,node03,44,2026-07-19T20:16:42.357Z,training,-86.89,328.1,0.517437,0.476643,0.261599,0.122971,0.064481,0.074306,46.9,328.1,843.8,3562.5,5906.2,0.476643,46.9,0.568388,0.320072,0.11154,0.001280765
low,capture_20260719201551,capture_20260719201551,node02,44,2026-07-19T20:16:42.395Z,training,-86.58,234.4,0.366721,0.227204,0.343211,0.181196,0.127643,0.120746,46.9,234.4,1031.2,3937.5,6375,0.343211,234.4,0.511547,0.292063,0.196391,0.0008764574
low,capture_20260719201551,capture_20260719201551,node04,44,2026-07-19T20:16:42.402Z,training,-86.22,281.2,0.392213,0.353324,0.137501,0.201462,0.173085,0.134627,93.8,281.2,890.6,2578.1,6703.1,0.353324,93.8,0.401116,0.3407,0.258184,0.0007667229
low,capture_20260719201551,capture_20260719201551,node01,45,2026-07-19T20:16:43.314Z,training,-81.12,796.9,0.098732,0.043785,0.450977,0.464616,0.021316,0.019307,140.6,234.4,796.9,2015.6,6093.8,0.464616,796.9,0.286866,0.681035,0.032099,0.005009518
low,capture_20260719201551,capture_20260719201551,node04,45,2026-07-19T20:16:43.355Z,training,-85.99,515.6,0.097181,0.076508,0.212718,0.490061,0.107424,0.113288,93.8,234.4,515.6,4171.9,6843.8,0.490061,515.6,0.162796,0.66078,0.176424,0.0008509279
low,capture_20260719201551,capture_20260719201551,node03,45,2026-07-19T20:16:43.363Z,training,-86.64,234.4,0.55792,0.487472,0.164204,0.166076,0.086059,0.096189,46.9,234.4,656.2,2156.2,8015.6,0.487472,46.9,0.614386,0.249372,0.136242,0.0009557638
low,capture_20260719201551,capture_20260719201551,node02,45,2026-07-19T20:16:43.371Z,training,-87.15,656.2,0.546825,0.490043,0.105673,0.218146,0.111395,0.074743,46.9,187.5,656.2,2250,5156.2,0.490043,46.9,0.554626,0.289429,0.155945,0.001130835
low,capture_20260719201551,capture_20260719201551,node01,46,2026-07-19T20:16:44.334Z,training,-82.46,234.4,0.504946,0.40892,0.191848,0.232619,0.069825,0.096788,46.9,187.5,937.5,3187.5,6328.1,0.40892,46.9,0.541177,0.336916,0.121907,0.001097126
low,capture_20260719201551,capture_20260719201551,node04,46,2026-07-19T20:16:44.390Z,training,-86.67,421.9,0.143647,0.12377,0.452012,0.204509,0.091294,0.128416,46.9,421.9,937.5,2015.6,11390.6,0.452012,421.9,0.156623,0.687804,0.155573,0.000784516
low,capture_20260719201551,capture_20260719201551,node02,46,2026-07-19T20:16:44.398Z,training,-86.37,328.1,0.552929,0.453368,0.20675,0.162893,0.071003,0.105986,140.6,187.5,515.6,2718.8,10500,0.453368,140.6,0.554087,0.32775,0.118163,0.001234331
low,capture_20260719201551,capture_20260719201551,node03,46,2026-07-19T20:16:44.400Z,training,-87.05,562.5,0.470613,0.372765,0.148304,0.241346,0.102494,0.135092,93.8,187.5,562.5,2578.1,6843.8,0.372765,93.8,0.507948,0.304677,0.187376,0.0008109646
low,capture_20260719201551,capture_20260719201551,node01,47,2026-07-19T20:16:45.331Z,training,-84.67,281.2,0.010153,0.008812,0.550275,0.434449,0.003226,0.003238,140.6,281.2,843.8,3328.1,9609.4,0.550275,281.2,0.077051,0.918241,0.004708,0.02963839
low,capture_20260719201551,capture_20260719201551,node02,47,2026-07-19T20:16:45.391Z,training,-86.61,234.4,0.373984,0.299102,0.295276,0.198434,0.116766,0.090423,46.9,234.4,937.5,2390.6,11953.1,0.299102,46.9,0.507496,0.323425,0.169079,0.000944282
low,capture_20260719201551,capture_20260719201551,node03,47,2026-07-19T20:16:45.398Z,training,-86.66,234.4,0.555426,0.346116,0.397588,0.099135,0.058046,0.099115,140.6,187.5,843.8,4265.6,5296.9,0.397588,187.5,0.735381,0.13906,0.125559,0.001130416
low,capture_20260719201551,capture_20260719201551,node04,47,2026-07-19T20:16:45.400Z,training,-86.93,468.8,0.182514,0.168435,0.224123,0.366771,0.101485,0.139187,46.9,468.8,515.6,2953.1,5109.4,0.366771,515.6,0.226898,0.594131,0.178971,0.0009322393
low,capture_20260719201551,capture_20260719201551,node01,48,2026-07-19T20:16:46.341Z,training,-80.25,328.1,0.773008,0.611253,0.279738,0.063755,0.016694,0.02856,140.6,187.5,750,2343.8,5015.6,0.611253,140.6,0.790598,0.176417,0.032985,0.003867946
low,capture_20260719201551,capture_20260719201551,node02,48,2026-07-19T20:16:46.400Z,training,-87.52,281.2,0.405711,0.383878,0.165874,0.225639,0.108225,0.116383,46.9,281.2,843.8,2953.1,5390.6,0.383878,46.9,0.44629,0.371186,0.182523,0.0009272164
