label,capture_id,sample_index,dataset_split,dbfs_mean,dbfs_std,dbfs_range,f_peak_acoustic_hz_mean,f_peak_acoustic_hz_std,f_peak_acoustic_hz_range,low_rumble_ratio_mean,low_rumble_ratio_std,low_rumble_ratio_range,band_bass_ratio_mean,band_bass_ratio_std,band_bass_ratio_range,band_low_mid_ratio_mean,band_low_mid_ratio_std,band_low_mid_ratio_range,band_mid_ratio_mean,band_mid_ratio_std,band_mid_ratio_range,band_presence_ratio_mean,band_presence_ratio_std,band_presence_ratio_range,band_high_ratio_mean,band_high_ratio_std,band_high_ratio_range,band_bass_peak_hz_mean,band_bass_peak_hz_std,band_bass_peak_hz_range,band_low_mid_peak_hz_mean,band_low_mid_peak_hz_std,band_low_mid_peak_hz_range,band_mid_peak_hz_mean,band_mid_peak_hz_std,band_mid_peak_hz_range,band_presence_peak_hz_mean,band_presence_peak_hz_std,band_presence_peak_hz_range,band_high_peak_hz_mean,band_high_peak_hz_std,band_high_peak_hz_range,dominant_band_ratio_mean,dominant_band_ratio_std,dominant_band_ratio_range,dominant_band_peak_hz_mean,dominant_band_peak_hz_std,dominant_band_peak_hz_range,fft_low_ratio_mean,fft_low_ratio_std,fft_low_ratio_range,fft_mid_ratio_mean,fft_mid_ratio_std,fft_mid_ratio_range,fft_high_ratio_mean,fft_high_ratio_std,fft_high_ratio_range,fft_total_energy_mean,fft_total_energy_std,fft_total_energy_range
mid,capture_20260719204931,62,training,-85.5675,2.183178589,5.46,550.775,106.7539783,281.2,0.28812775,0.1123589322,0.294756,0.23322975,0.09674560037,0.238096,0.266017,0.1496670735,0.367566,0.3046915,0.06226492901,0.172976,0.0935795,0.03009528924,0.081599,0.10248225,0.04247021076,0.11044,93.775,33.12796213,93.7,234.375,81.1898816,187.5,667.975,106.781421,281.3,2390.625,254.5849109,703.1,8097.65,1937.073422,4687.5,0.40393225,0.07557832304,0.211804,421.875,241.2868353,609.3,0.30677175,0.116594128,0.301729,0.54091475,0.1320933618,0.360795,0.1523135,0.05400198264,0.148346,0.001153828775,0.0005567289317,0.0014364186
mid,capture_20260719204931,63,training,-84.495,3.804001183,8.97,339.825,38.88742567,93.8,0.29790775,0.2106115355,0.49768,0.22923275,0.1831696037,0.467299,0.26526925,0.09262416038,0.232359,0.30561425,0.1551623587,0.389197,0.1065845,0.06264228142,0.153571,0.0932995,0.05750584721,0.158658,58.625,20.30829572,46.9,269.525,83.68423911,187.5,960.925,405.2614179,1031.2,3140.6,1033.909355,2203.1,7253.95,2412.901587,6234.4,0.42280375,0.09224973003,0.225131,609.375,652.8716619,1593.7,0.31659375,0.2187595037,0.538265,0.5195375,0.27678761,0.692954,0.163869,0.0980699703,0.250159,0.00417472155,0.005741168872,0.0134751345
mid,capture_20260719204931,64,training,-84.955,3.26008052,7.93,398.425,70.30833432,187.5,0.30250325,0.156921148,0.399278,0.24541275,0.1652828147,0.358971,0.33662775,0.1734785299,0.380407,0.26719475,0.08418814393,0.212019,0.067285,0.03349907081,0.085802,0.083479,0.04415526259,0.115013,82.05,38.8497426,93.7,339.85,101.5039531,281.3,632.8,96.63832056,234.4,3234.375,1044.499264,2531.3,8718.725,2212.333548,5671.9,0.4593355,0.05494682674,0.14427,187.5,119.5033682,328.1,0.31603825,0.1552302895,0.399235,0.57127325,0.2017791677,0.533845,0.1126885,0.05718124594,0.144361,0.00372708505,0.004799716224,0.0112475937
mid,capture_20260719204931,65,training,-85.2775,2.83036548,6.67,410.15,156.7633009,421.8,0.2844345,0.1682062526,0.417632,0.22492125,0.150390298,0.382285,0.3164525,0.1542312995,0.414988,0.2781145,0.05926004182,0.166184,0.08276075,0.05103613752,0.142548,0.09775075,0.05378292006,0.131962,70.325,40.57329017,93.7,292.975,90.01587013,234.4,656.225,66.29126545,187.5,2484.375,434.7062593,1031.3,5871.1,1294.548186,3046.9,0.40740775,0.1085030542,0.276149,339.825,194.316525,515.6,0.32777425,0.1625072077,0.445587,0.531839,0.2226756576,0.59247,0.1403865,0.08065606696,0.215948,0.006006920425,0.009010400118,0.0208520968
mid,capture_20260719204931,66,training,-83.6625,5.475392109,12.78,421.875,273.3087208,656.2,0.34040975,0.236372362,0.650596,0.25446925,0.2274536884,0.602504,0.43045225,0.2650866612,0.742058,0.188447,0.0567615468,0.128542,0.05697475,0.0305404571,0.076563,0.069657,0.04338960438,0.117775,46.9,0,0,234.375,57.39971145,140.6,750,140.6,281.2,2226.575,77.73716534,187.5,6703.125,2280.057051,5531.2,0.56489625,0.1860835227,0.457691,199.225,101.4721975,281.2,0.42541475,0.2350553577,0.638668,0.480026,0.2778531239,0.724791,0.094559,0.05377384181,0.136143,0.008440628275,0.01263407331,0.0294167699
mid,capture_20260719204931,67,training,-85.04,3.622133349,8.71,457.025,197.13506,515.6,0.4885475,0.2030520435,0.529935,0.3900015,0.2450324724,0.607795,0.243533,0.1470959187,0.39175,0.206933,0.06990841034,0.186183,0.076706,0.02930094273,0.076354,0.08282675,0.03037317015,0.077679,82.05,38.8497426,93.7,246.1,101.4981773,234.4,585.925,96.64438357,234.4,2320.275,176.9608343,421.9,7558.575,1947.796663,5296.8,0.481924,0.1846740333,0.478187,117.2,70.3,140.6,0.52643175,0.1796495697,0.460245,0.34977425,0.1407238545,0.344917,0.123794,0.04691371577,0.123229,0.00158389515,0.0009152096953,0.0022429524
mid,capture_20260719204931,68,training,-86.78,0.5875797818,1.53,468.75,175.4035561,468.8,0.29143775,0.2111374049,0.537201,0.243839,0.2009633503,0.533326,0.28852,0.1287320633,0.358358,0.26636925,0.04425978302,0.120826,0.09231375,0.04218748466,0.107912,0.1089575,0.04370209949,0.106835,70.35,23.45,46.9,328.125,104.8380507,281.3,972.65,374.0909883,984.4,2800.775,869.6281112,2203.1,8238.3,1979.142492,5390.6,0.41572025,0.1072326225,0.26221,304.675,170.6121241,468.7,0.32698725,0.205115459,0.531051,0.51925475,0.1807810629,0.488482,0.15375825,0.07051199793,0.17897,0.001051938775,0.0003916633049,0.0009876661
mid,capture_20260719204931,69,training,-86.1475,0.9896811355,2.64,328.125,66.29126545,187.5,0.4082585,0.07333699972,0.198737,0.3239125,0.1025845385,0.255895,0.303595,0.1225689387,0.334539,0.181865,0.05064280204,0.134159,0.09491775,0.04237742042,0.114259,0.09570925,0.03691027111,0.102023,70.325,40.57329017,93.7,316.4,83.69474297,234.4,867.175,357.7603693,937.5,3187.475,722.4076771,1781.3,6925.8,1054.62288,2859.4,0.38895225,0.07640904301,0.185553,246.1,142.0776548,375,0.43327125,0.06745166674,0.185424,0.419354,0.06634196674,0.174745,0.14737475,0.06664859827,0.184548,0.00146946965,0.001014888834,0.0025224058
mid,capture_20260719204931,70,training,-86.4275,0.991447805,2.64,515.625,151.8962207,421.9,0.37881925,0.2378429138,0.583052,0.340771,0.2432658571,0.608813,0.18009475,0.08033144783,0.188511,0.2656075,0.1191117347,0.326372,0.104144,0.04225709955,0.108796,0.10938275,0.05232100921,0.138066,70.35,23.45,46.9,316.425,95.93050545,234.4,632.8,84.50857945,234.4,2999.975,810.5445218,2062.5,7160.15,2729.73437,6656.3,0.4615315,0.1507012803,0.39832,375.025,309.1485919,703.1,0.4072845,0.2237345033,0.581553,0.4166205,0.1738887567,0.438546,0.176095,0.08185804277,0.215734,0.001178756575,0.0005370960328,0.0014259726
mid,capture_20260719204931,71,training,-86.115,1.264486062,3.05,363.275,121.2166733,328.1,0.4712385,0.1129268052,0.318841,0.39211775,0.1386106954,0.384468,0.25817,0.2046117194,0.542502,0.194736,0.07306748813,0.177034,0.0669365,0.02631619507,0.059816,0.08803975,0.02834118974,0.067897,46.9,0,0,269.525,60.87677615,140.6,632.825,70.30833432,187.5,2800.775,890.2403366,2203.1,8625,1075.596765,2953.2,0.498674,0.08101443959,0.184391,117.2,121.7631718,281.2,0.513087,0.0869464178,0.238017,0.372642,0.09460322636,0.244905,0.11427125,0.04159979268,0.093385,0.001398059775,0.0004504958845,0.0011687849
mid,capture_20260719204931,72,training,-84.705,3.577824059,8.37,398.425,126.2403338,328.2,0.32503475,0.1618542301,0.418006,0.285901,0.1636274781,0.426632,0.32569675,0.07260885063,0.186298,0.21506,0.1400490289,0.366324,0.0812145,0.03828216494,0.101175,0.09212725,0.0419257292,0.101557,46.9,0,0,316.4,76.84403035,187.5,714.85,83.70174729,187.5,3304.675,1112.484156,2671.9,7242.2,2256.467333,5671.9,0.420726,0.0312523621,0.07796,304.7,210.9388893,562.5,0.35856225,0.1708044964,0.420225,0.50553625,0.1041525254,0.252811,0.135901,0.06674585738,0.167414,0.001351649775,0.0004245089868,0.0011270639
mid,capture_20260719204931,73,training,-84.6675,3.275525721,7.8,363.275,125.6713447,328.1,0.362118,0.2028806596,0.561951,0.313046,0.1979043546,0.531796,0.3238845,0.2576194001,0.67763,0.205094,0.1185852154,0.287479,0.07373825,0.04237505525,0.108646,0.08423725,0.04928860826,0.125765,70.325,40.57329017,93.7,269.525,69.3237829,187.5,632.8,70.3,140.6,3644.5,981.7834563,2203.1,8285.175,2256.908129,5953.1,0.52249275,0.1720615171,0.413073,292.975,194.3255693,515.6,0.388535,0.2198465908,0.60513,0.4903565,0.2248478879,0.632666,0.12110825,0.07244479459,0.187958,0.001908120425,0.001212536751,0.0031019493
mid,capture_20260719204931,74,training,-85.925,2.003003994,4.88,363.3,106.7896531,234.4,0.3905365,0.2137105821,0.580276,0.3576405,0.2054396544,0.565683,0.3084735,0.279564047,0.695935,0.18371025,0.06492272233,0.171801,0.06764075,0.04454210982,0.121246,0.082535,0.05151177365,0.144495,46.9,0,0,363.3,106.7896531,234.4,878.9,51.06794494,140.6,2625,239.0067363,656.2,7593.775,1681.958784,4687.5,0.53427575,0.1945737491,0.500818,105.475,101.4548761,234.3,0.413996,0.2293024903,0.618845,0.46961675,0.252398967,0.685555,0.11638725,0.07785524889,0.214535,0.00260040805,0.002763421444,0.0067147708
mid,capture_20260719204931,75,training,-85.3525,1.821007619,4.26,550.775,121.2166733,328.1,0.31514625,0.07682949714,0.190842,0.25481875,0.08372240147,0.223533,0.2057945,0.1259343794,0.33074,0.31617325,0.03565313637,0.087878,0.107244,0.02664153228,0.073698,0.11596925,0.03188486779,0.089172,58.625,20.30829572,46.9,351.575,121.8160986,281.3,632.8,77.72962756,187.5,2531.275,158.964546,421.9,7793,1759.329242,4265.6,0.3379955,0.04079967546,0.114361,316.425,281.9677054,656.2,0.36100725,0.05570381835,0.135361,0.4607905,0.08320202289,0.193292,0.1782025,0.05003064728,0.140774,0.000968651825,0.0003179022414,0.0008314878
mid,capture_20260719204931,76,training,-86.5,0.4815080477,1.32,433.6,220.8111071,562.5,0.505389,0.1126841865,0.314906,0.44885575,0.088160258,0.228043,0.23547875,0.1670694249,0.430401,0.169705,0.05453292402,0.144962,0.06333375,0.01917365757,0.053704,0.082627,0.03270040564,0.078558,46.9,0,0,269.525,95.93050545,234.4,597.65,116.6195631,281.3,2414.05,335.567821,843.7,9257.825,2285.947283,5765.6,0.50219275,0.02807022658,0.074865,105.475,101.4548761,234.3,0.55746775,0.07724390962,0.210725,0.335063,0.09552281297,0.26579,0.1074695,0.03845733012,0.096372,0.001479327425,0.0006248147867,0.0015546723
mid,capture_20260719204931,77,training,-86.43,1.221208418,3.04,292.925,20.30829572,46.9,0.42841925,0.05962296291,0.162927,0.3856835,0.06980749889,0.191808,0.2206085,0.02780492288,0.069656,0.23428725,0.04573648721,0.120316,0.079478,0.01676017991,0.041034,0.07994275,0.02260601298,0.061313,46.9,0,0,292.925,20.30829572,46.9,691.375,202.6227575,515.6,3128.9,746.6345893,2062.6,6914.05,1069.171655,2625,0.39254475,0.06010626221,0.164363,164.075,202.9530534,468.7,0.469517,0.07798368554,0.196889,0.40768225,0.0456699381,0.120457,0.12280075,0.0336597743,0.084114,0.001214214075,0.0002735480353,0.0007241897
mid,capture_20260719204931,78,training,-86.06,0.8639733792,2.23,457.05,213.2118723,562.5,0.39766875,0.2461832755,0.614448,0.32753275,0.2134116635,0.540478,0.35830275,0.2152045901,0.568425,0.1700145,0.09318126522,0.241923,0.06483225,0.01634111365,0.038661,0.0793175,0.03476190871,0.082398,46.9,0,0,292.975,116.6170522,281.3,1019.525,385.6525079,984.4,2285.125,215.7688042,562.5,8109.375,2104.431569,4921.9,0.528199,0.1430031011,0.360213,222.675,182.6784385,421.9,0.441056,0.2520648254,0.65096,0.4501905,0.2478161175,0.638619,0.1087535,0.03494410901,0.078245,0.001647265325,0.0006678923555,0.0017116067
mid,capture_20260719204931,79,training,-85.785,1.552956857,3.7,433.6,83.69474297,234.4,0.4456395,0.1588798207,0.403819,0.35865225,0.1773172412,0.432249,0.2605075,0.1209945328,0.255742,0.2032205,0.03830402029,0.081042,0.086769,0.02983993049,0.084387,0.0908505,0.03277075466,0.092382,105.475,38.84220482,93.7,304.7,117.2,234.4,820.325,226.0373241,609.4,2519.525,170.2362972,468.8,10089.825,492.0555628,1171.9,0.45065325,0.0701362132,0.157088,199.225,138.1678576,375,0.47871775,0.1302647391,0.332384,0.386761,0.1280067114,0.317733,0.1345215,0.04698997303,0.132761,0.0013528563,0.000634037743,0.0017081198
mid,capture_20260719204931,80,training,-85.275,2.720381407,6.74,398.425,102.1760338,281.3,0.40870275,0.2286057192,0.636221,0.3546275,0.1924037545,0.529224,0.3436315,0.2741579931,0.679264,0.18313525,0.04922379768,0.116086,0.05556875,0.02840681393,0.070436,0.06303675,0.03161972486,0.07636,70.325,40.57329017,93.7,304.675,77.73716534,187.5,785.15,413.1627313,984.4,2777.325,777.5961592,2062.5,7335.95,2338.47901,5812.5,0.547007,0.1711614031,0.428751,152.35,134.1179425,328.1,0.430188,0.232210866,0.637061,0.48216725,0.27177134,0.727122,0.0876445,0.04513868808,0.112042,0.003705147,0.004339374516,0.010097168
mid,capture_20260719204931,81,training,-85.015,2.993597334,6.93,351.55,23.45,46.9,0.2911975,0.1326574935,0.317977,0.25664975,0.1173179614,0.278636,0.2821385,0.1339968538,0.366788,0.29790175,0.0888928161,0.226827,0.08608225,0.05823383517,0.164518,0.077228,0.04391135188,0.114025,46.9,0,0,316.4,76.84403035,187.5,1230.45,223.2639749,468.7,2343.75,288.9650195,750,7617.2,2377.374615,6375,0.364104,0.06908958758,0.164898,128.925,142.0714675,328.1,0.30589525,0.1375466428,0.3285,0.5636995,0.2125869131,0.55114,0.13040525,0.08422627031,0.236094,0.003823309125,0.004864163353,0.0114488143
mid,capture_20260719204931,82,training,-85.57,2.244381875,5.39,457.025,202.6372174,468.7,0.44962275,0.08229599838,0.223147,0.384679,0.07697517807,0.193565,0.24177725,0.1222818175,0.304737,0.196306,0.04385909361,0.117056,0.0819655,0.03048739475,0.073352,0.09527225,0.0413675136,0.116875,58.625,20.30829572,46.9,257.8,52.39107748,140.6,832.025,391.3115535,984.4,3574.225,607.9164637,1546.9,7652.35,1295.393403,3609.4,0.411645,0.07566183182,0.193565,117.2,96.60194097,234.3,0.494008,0.09081582901,0.246723,0.36851175,0.1112641412,0.305642,0.1374805,0.05544421814,0.147277,0.001342143875,0.000594772635,0.0015596465
mid,capture_20260719204931,83,training,-85.5025,2.09771751,5.03,457.025,179.6332148,421.8,0.284155,0.208013548,0.498688,0.2466175,0.1959449504,0.459642,0.24498325,0.1544349854,0.422286,0.337097,0.1301137047,0.284906,0.07622725,0.03417982941,0.086865,0.09507475,0.04463873369,0.106345,70.325,40.57329017,93.7,339.85,83.70174729,234.4,843.75,379.3675362,890.6,2824.2,900.6777642,2250,7769.525,1958.79894,5343.8,0.46594425,0.04428163091,0.106019,257.825,233.1964127,562.5,0.318102,0.2158828125,0.491518,0.55065375,0.2621902352,0.639248,0.13124425,0.06062094731,0.147731,0.001923340625,0.001935386059,0.0045588083
mid,capture_20260719204931,84,training,-85.7475,2.122820942,5.06,257.8,23.4,46.8,0.2722525,0.1382980243,0.311675,0.213583,0.1208587163,0.276197,0.3056065,0.05301205984,0.133134,0.2627275,0.06416313879,0.158818,0.09934775,0.02734005493,0.073154,0.11873475,0.02599545519,0.071953,58.625,20.30829572,46.9,234.375,33.12796213,93.7,761.7,176.5504036,468.7,2507.8,664.9585137,1593.7,7207.025,1373.626347,3703.2,0.35725175,0.02796248239,0.065867,293,298.9962458,750,0.350353,0.1127879958,0.288225,0.4830225,0.09496158062,0.247646,0.1666245,0.03867339084,0.096829,0.00087326845,0.0002125548065,0.000509747
mid,capture_20260719204931,85,training,-86.6725,0.8794707215,2.29,621.1,520.2569654,1265.6,0.267101,0.08796260861,0.227822,0.2066355,0.09283747065,0.24634,0.31951125,0.08143117082,0.212197,0.302125,0.108028265,0.26382,0.08458875,0.0281067202,0.07584,0.08713925,0.02877518237,0.073689,82.05,38.8497426,93.7,292.975,60.87677615,140.6,820.3,403.9239904,984.4,2859.375,797.5750603,2109.4,7031.225,2186.840749,5484.3,0.39275975,0.0600105809,0.141091,574.225,559.9216301,1453.1,0.37390325,0.09530604634,0.22365,0.49054025,0.1402932527,0.346143,0.13555625,0.04713555468,0.127191,0.0013983989,0.0006254155015,0.0015668478
mid,capture_20260719204931,86,training,-86.3925,0.9399567809,2.35,457.05,145.8927431,375,0.418193,0.2817060229,0.624635,0.34765325,0.2502477078,0.521934,0.28281425,0.165429625,0.457136,0.22970925,0.1191988514,0.330553,0.06692,0.01665381919,0.04671,0.072904,0.01436027857,0.039711,46.9,0,0,269.55,90.01912297,234.4,679.675,205.6447103,515.6,2437.475,217.3585215,609.4,6539.05,1789.422781,4359.4,0.53328525,0.0738715492,0.184071,269.55,228.1316889,515.6,0.46999175,0.2690753989,0.640841,0.421328,0.2477989326,0.592993,0.10868075,0.02536365312,0.070203,0.00144717875,0.0003482706239,0.000859808
mid,capture_20260719204931,87,training,-86.4025,1.313704209,3.23,386.75,263.8779405,609.4,0.3990485,0.1948283057,0.518899,0.29943325,0.1694249343,0.414897,0.32180175,0.1802004118,0.437863,0.20540425,0.06912423938,0.182874,0.08114425,0.0217828626,0.055711,0.09221725,0.02685582579,0.064418,105.475,38.84220482,93.7,210.95,23.45,46.9,808.625,60.92488716,140.7,2777.325,977.301633,2390.6,7031.225,2629.169457,6375,0.4545905,0.1015894667,0.253255,140.625,66.29126545,187.5,0.49856825,0.1390920139,0.375379,0.36503975,0.1761576307,0.470258,0.13639225,0.03785791027,0.094878,0.001192390125,0.0005008449674,0.0012022082
mid,capture_20260719204931,88,training,-84.2825,4.413232234,10.3,468.75,201.6431563,515.7,0.2647745,0.1730830467,0.407873,0.22612325,0.1451332609,0.356689,0.3457745,0.296599039,0.71584,0.2654365,0.1127337883,0.318642,0.0744165,0.04355396416,0.120577,0.0882495,0.05180940031,0.134904,46.9,0,0,292.95,69.32800661,187.5,750,140.6333353,375,3363.275,735.4542113,1781.2,7898.45,2227.809783,5718.8,0.50265025,0.2073136601,0.510395,292.975,306.2616804,750,0.28316075,0.1800159259,0.425294,0.589801,0.2247044053,0.574859,0.12703825,0.07506670754,0.205264,0.004557107875,0.006229596904,0.0145311804
mid,capture_20260719204931,89,training,-83.72,5.194429709,12.28,328.1,109.9262935,281.2,0.3409675,0.2326192994,0.656472,0.273337,0.2001579913,0.563005,0.2480875,0.1657060121,0.39316,0.326323,0.1218641322,0.326173,0.07474075,0.04280545053,0.105649,0.07751125,0.04538285121,0.11453,58.625,20.30829572,46.9,222.65,38.8497426,93.7,621.1,134.1572585,328.2,2343.775,250.2697782,703.2,6984.35,571.2306824,1546.9,0.45956525,0.09510577717,0.212883,363.275,218.2944499,562.5,0.397265,0.1930983614,0.543692,0.47976425,0.2388787733,0.663777,0.12297075,0.07254887413,0.181676,0.0108602563,0.0172256607,0.039943932
mid,capture_20260719204931,90,training,-84.2675,4.745125789,11.09,339.85,83.70174729,234.4,0.40930875,0.2327003897,0.62148,0.30372125,0.2558633404,0.632052,0.34771775,0.1754337688,0.446757,0.18638025,0.07264987408,0.189294,0.08501125,0.05398426264,0.139993,0.07717,0.04575190919,0.115615,58.625,20.30829572,46.9,199.225,20.30829572,46.9,761.725,166.9853493,468.8,2566.4,276.07518,750,6808.625,1974.716684,4781.3,0.5099125,0.1717221008,0.474922,304.7,266.1911249,703.1,0.49754225,0.1849594219,0.488638,0.37658,0.1344305764,0.343862,0.12587775,0.07677868328,0.195838,0.00174995795,0.0009970308532,0.0025195122
mid,capture_20260719204931,91,training,-85.89,1.796566169,4.51,515.65,209.6313729,562.5,0.498311,0.2607782339,0.632552,0.44533425,0.2643917783,0.607148,0.21801725,0.1958640816,0.500903,0.1635605,0.05722521702,0.133766,0.086382,0.05031997225,0.129619,0.0867055,0.04742875525,0.116181,82.05,38.8497426,93.7,304.7,96.63832056,234.4,785.15,182.6704204,468.7,2285.175,153.2554465,421.9,7781.275,2534.518145,6234.4,0.55592375,0.1757772836,0.437577,164.075,153.6918732,375,0.54795925,0.2230634381,0.543203,0.31614475,0.2114383216,0.526113,0.1358965,0.08732053848,0.219368,0.0014564032,0.0006147611781,0.0017025832
mid,capture_20260719204931,92,training,-86.2625,0.9101476529,2.18,421.875,219.8738999,562.5,0.51387075,0.1994325598,0.453977,0.4634855,0.2240297806,0.470126,0.13315525,0.08128429186,0.202718,0.20676475,0.08093519612,0.180854,0.086766,0.02476044029,0.060517,0.1098285,0.06381506002,0.158481,70.35,23.45,46.9,257.8,52.39107748,140.6,796.9,57.44053447,140.7,2812.5,804.4212547,2015.6,8238.275,1640.075243,4078.1,0.486699,0.2008708171,0.422808,445.35,375.7324879,796.9,0.54127225,0.1929804053,0.434676,0.314551,0.1401263856,0.284243,0.1441765,0.06052247064,0.150433,0.001204246975,0.0006070133857,0.0014596499
mid,capture_20260719204931,93,training,-86.155,0.842985765,2.13,457.025,106.781421,281.3,0.25803775,0.1414239929,0.399178,0.17224625,0.08586947203,0.238607,0.31780075,0.1959547387,0.473389,0.29652775,0.05264857466,0.129521,0.11052775,0.0550136626,0.144851,0.1028975,0.04754829318,0.127898,128.9,20.26499445,46.8,210.925,40.57329017,93.7,960.925,430.2573496,984.4,2566.425,321.9907636,890.6,5964.85,1161.247783,2812.6,0.41243575,0.1421090554,0.356025,550.75,433.9142398,1125,0.28054625,0.1432187896,0.403452,0.54681175,0.1962285259,0.526652,0.17264225,0.08653384974,0.231804,0.001647455025,0.001498043294,0.0036135541
mid,capture_20260719204931,94,training,-86.3525,0.9876075891,2.59,679.7,487.6937717,1265.6,0.3599095,0.1325289428,0.338093,0.28172575,0.05886570494,0.148809,0.24949825,0.08927208833,0.21391,0.272511,0.1453009992,0.353746,0.0845515,0.01098111516,0.027641,0.11171325,0.02184929601,0.060737,46.9,0,0,328.125,99.45457192,234.4,1089.85,418.4386962,937.5,3199.225,597.8657725,1593.7,7277.325,1900.125696,4828.1,0.37570525,0.04857003387,0.129989,574.225,566.750542,1453.1,0.40761875,0.1511429783,0.375661,0.442652,0.1528071779,0.400494,0.14972925,0.02625955109,0.07336,0.0009437998,0.0002406014793,0.0006418579
mid,capture_20260719204931,95,training,-86.3425,1.218408285,2.93,468.725,109.9476097,281.3,0.4107855,0.09848939483,0.267356,0.3248085,0.0932089955,0.253408,0.31090275,0.1496981906,0.407506,0.194471,0.08816014422,0.228046,0.07949575,0.03519315513,0.095159,0.09032175,0.04269853071,0.117999,58.625,20.30829572,46.9,222.65,38.8497426,93.7,527.325,20.30829572,46.9,2367.175,425.1528924,1078.2,7453.15,2575.369778,6656.3,0.4071055,0.1108459598,0.264259,257.8,170.6086897,468.7,0.4823145,0.09336184905,0.241797,0.3895085,0.100622704,0.247583,0.128177,0.05613138793,0.140281,0.0016988929,0.001297667659,0.0031412014
mid,capture_20260719204931,96,training,-85.8725,1.823998013,4.51,398.45,117.1800004,328.1,0.3032775,0.2354396813,0.599824,0.254764,0.2125368314,0.52736,0.31137575,0.2329668315,0.569755,0.256661,0.1227113695,0.274159,0.0825325,0.03929854935,0.091578,0.0946665,0.04463933432,0.110693,82.05,38.8497426,93.7,292.975,106.7704401,234.4,855.45,458.5271993,1125,3023.425,975.6820035,2578.1,6855.475,1964.409781,4968.8,0.51743925,0.1431891297,0.336064,421.875,245.7978883,656.2,0.31459625,0.2481971056,0.630303,0.549483,0.2477863855,0.678144,0.13592125,0.06886555874,0.158278,0.001634576475,0.001129399676,0.0027598259
